ID_transacao,data,corredor,valor_enviado,taxa_de_cambio,fee_percent,ID_cliente,cliente_recorrente,competitor_fee_percent
8180,2024-03-22 07:00:00,Portugal -> Moçambique,303.88,68.3988,0.041,C2951,False,
8181,2024-06-29 12:00:00,EUA -> Brasil,353.83,5.044,0.0256,C2835,True,
8182,2024-10-23 16:00:00,EUA -> Brasil,683.26,5.3773,0.0348,C971,True,
8183,2024-03-25 10:00:00,Reino Unido -> Quénia,60.09,151.3995,0.015,C886,True,
8184,2024-01-29 18:00:00,Portugal -> Moçambique,782.74,68.5253,0.0437,C1613,True,
8185,2024-04-15 23:00:00,Reino Unido -> Quénia,394.85,152.5608,0.0185,C1734,True,
8186,2024-01-23 17:00:00,EUA -> Brasil,815.85,5.3819,0.0171,C2741,True,
8187,2024-06-01 08:00:00,Reino Unido -> Quénia,797.75,158.5149,0.0114,C2217,True,
8188,2024-04-19 04:00:00,EUA -> Brasil,233.07,5.2471,0.0216,C2882,False,
8189,2024-01-05 17:00:00,Reino Unido -> Quénia,280.18,155.9026,0.0198,C2738,True,
8190,2024-08-15 05:00:00,Reino Unido -> Quénia,63.19,159.139,0.0199,C833,False,
8191,2024-10-16 06:00:00,EUA -> Brasil,983.67,5.1217,0.0191,C940,False,
8192,2024-08-23 21:00:00,Portugal -> Moçambique,882.02,66.3542,0.036,C2925,True,
8193,2024-05-20 01:00:00,Portugal -> Moçambique,844.17,65.653,0.0282,C721,False,
8194,2024-01-06 00:00:00,Reino Unido -> Quénia,839.72,151.4595,0.0195,C1569,True,0.0202
8195,2024-08-11 10:00:00,Portugal -> Moçambique,217.27,67.5555,0.0287,C2821,True,
8196,2024-02-08 10:00:00,Portugal -> Moçambique,699.75,68.4022,0.0256,C2117,True,
8197,2024-06-29 02:00:00,EUA -> Brasil,711.55,5.3845,0.0202,C608,True,
8198,2024-06-16 04:00:00,Reino Unido -> Quénia,565.42,158.1038,0.0106,C265,True,
8199,2024-06-05 05:00:00,EUA -> Brasil,792.29,5.2375,0.0279,C2081,False,
8200,2024-12-17 17:00:00,Portugal -> Moçambique,279.31,68.2866,0.0299,C1543,False,
8201,2024-12-18 01:00:00,EUA -> Brasil,197.87,5.438,0.0347,C560,True,
8202,2024-06-09 03:00:00,EUA -> Brasil,637.52,5.4522,0.0279,C1295,False,
8203,2024-06-16 05:00:00,Reino Unido -> Quénia,614.08,158.3915,0.018,C1348,True,
8204,2024-02-01 18:00:00,Portugal -> Moçambique,529.34,68.9675,0.0301,C843,True,
8205,2024-04-21 07:00:00,Reino Unido -> Quénia,840.86,157.6481,0.0138,C1390,True,
8206,2024-09-23 12:00:00,Reino Unido -> Quénia,483.29,157.7518,0.015,C1229,True,
8207,2024-12-22 10:00:00,Reino Unido -> Quénia,962.27,159.606,0.0167,C1219,True,
8208,2024-05-30 19:00:00,Portugal -> Moçambique,577.77,69.3983,0.0317,C346,True,
8209,2024-07-01 13:00:00,Reino Unido -> Quénia,180.11,159.9111,0.0189,C1398,True,
8210,2024-02-12 01:00:00,Reino Unido -> Quénia,380.94,151.4998,0.0171,C1668,False,
8211,2024-10-26 21:00:00,Portugal -> Moçambique,255.48,66.4769,0.0333,C1859,True,
8212,2024-02-07 18:00:00,Portugal -> Moçambique,596.14,66.0695,0.0411,C2368,True,
8213,2024-08-17 05:00:00,Portugal -> Moçambique,60.48,65.2029,0.0449,C1127,True,
8214,2024-06-12 13:00:00,Reino Unido -> Quénia,92.72,151.5427,0.0184,C2803,True,
8215,2024-12-29 04:00:00,EUA -> Brasil,178.58,5.3409,0.0277,C1356,True,
8216,2024-10-08 05:00:00,EUA -> Brasil,779.46,5.4708,0.0258,C1108,True,
8217,2024-06-27 21:00:00,Reino Unido -> Quénia,473.69,150.1397,0.0135,C89,True,
8218,2024-08-21 10:00:00,Reino Unido -> Quénia,112.18,153.1035,0.0101,C472,True,
8219,2024-03-05 03:00:00,EUA -> Brasil,953.36,5.0595,0.0277,C761,True,
8220,2024-11-05 00:00:00,Reino Unido -> Quénia,920.03,155.2061,0.0162,C1312,True,0.014
8221,2024-03-17 13:00:00,EUA -> Brasil,842.38,5.4156,0.0207,C2594,False,
8222,2024-06-27 15:00:00,EUA -> Brasil,764.53,5.4253,0.0189,C65,False,
8223,2024-04-27 22:00:00,Portugal -> Moçambique,812.0,65.0113,0.0384,C2435,True,
8224,2024-01-19 21:00:00,EUA -> Brasil,349.29,5.395,0.0206,C248,True,
8225,2024-01-30 12:00:00,Reino Unido -> Quénia,485.45,153.4701,0.0111,C52,True,
8226,2024-05-01 21:00:00,Portugal -> Moçambique,393.61,69.8285,0.0428,C2157,False,
8227,2024-10-05 22:00:00,Reino Unido -> Quénia,913.61,155.1707,0.0126,C1378,True,
8228,2024-11-12 17:00:00,EUA -> Brasil,465.22,5.103,0.0327,C2354,True,
8229,2024-07-09 08:00:00,Portugal -> Moçambique,420.33,67.3437,0.0447,C2028,True,
8230,2024-08-27 03:00:00,EUA -> Brasil,382.09,5.1592,0.0267,C307,True,
8231,2024-02-02 18:00:00,Portugal -> Moçambique,156.59,68.0646,0.0359,C856,False,
8232,2024-03-05 21:00:00,Portugal -> Moçambique,956.98,66.0715,0.0447,C1556,True,
8233,2024-11-24 03:00:00,Reino Unido -> Quénia,371.18,154.2634,0.0188,C1892,True,
8234,2024-07-13 14:00:00,Portugal -> Moçambique,716.26,65.9646,0.0348,C986,True,
8235,2024-07-20 08:00:00,Portugal -> Moçambique,554.13,67.4234,0.0261,C1898,False,
8236,2024-05-25 20:00:00,Reino Unido -> Quénia,263.78,155.9451,0.012,C2311,True,
8237,2024-09-01 16:00:00,Portugal -> Moçambique,242.46,66.5123,0.0376,C498,True,
8238,2024-12-18 12:00:00,EUA -> Brasil,205.37,5.1753,0.016,C954,True,
8239,2024-06-29 05:00:00,Portugal -> Moçambique,514.79,66.5454,0.0353,C290,True,
8240,2024-06-12 02:00:00,Reino Unido -> Quénia,971.1,154.5867,0.0189,C117,False,
8241,2024-01-20 00:00:00,EUA -> Brasil,913.2,5.1431,0.034,C808,True,0.0198
8242,2024-03-08 03:00:00,Portugal -> Moçambique,377.2,67.6618,0.0433,C1395,True,
8243,2024-01-19 15:00:00,EUA -> Brasil,296.04,5.089,0.0186,C1519,True,
8244,2024-01-29 11:00:00,Reino Unido -> Quénia,538.4,153.8708,0.0116,C2287,True,
8245,2024-12-30 18:00:00,EUA -> Brasil,828.94,5.2606,0.0179,C2323,True,
8246,2024-04-22 12:00:00,Reino Unido -> Quénia,883.77,153.4917,0.0165,C261,False,
8247,2024-12-28 11:00:00,Portugal -> Moçambique,360.87,66.4219,0.0405,C2503,False,
8248,2024-07-09 00:00:00,EUA -> Brasil,757.74,5.0658,0.0307,C2632,True,0.0246
8249,2024-05-16 19:00:00,Reino Unido -> Quénia,279.69,151.3284,0.0149,C2639,True,
8250,2024-07-12 03:00:00,Portugal -> Moçambique,921.79,65.1632,0.0269,C1195,True,
8251,2024-08-20 01:00:00,Portugal -> Moçambique,970.92,65.0668,0.0353,C234,False,
8252,2024-10-26 07:00:00,EUA -> Brasil,288.38,5.234,0.0173,C1811,True,
8253,2024-03-05 04:00:00,Reino Unido -> Quénia,423.94,157.9008,0.0167,C632,False,
8254,2024-03-04 09:00:00,Reino Unido -> Quénia,940.67,158.3295,0.0155,C2095,True,
8255,2024-07-05 14:00:00,EUA -> Brasil,660.39,5.3138,0.016,C260,True,
8256,2024-07-18 19:00:00,EUA -> Brasil,414.41,5.1052,0.0261,C1548,True,
8257,2024-07-14 13:00:00,Portugal -> Moçambique,646.11,67.189,0.0394,C2684,True,
8258,2024-01-03 22:00:00,Reino Unido -> Quénia,200.74,154.4931,0.0112,C2018,False,
8259,2024-08-31 02:00:00,EUA -> Brasil,173.74,5.361,0.0235,C756,True,
8260,2024-07-08 17:00:00,EUA -> Brasil,809.29,5.2845,0.0173,C2223,True,
8261,2024-11-15 12:00:00,Reino Unido -> Quénia,990.2,154.0205,0.0137,C1403,True,
8262,2024-01-14 21:00:00,Portugal -> Moçambique,762.73,69.1857,0.0326,C298,True,
8263,2024-01-16 16:00:00,Portugal -> Moçambique,370.14,67.1177,0.0352,C1985,True,
8264,2024-03-09 02:00:00,Reino Unido -> Quénia,736.82,151.9761,0.0107,C2600,True,
8265,2024-08-29 12:00:00,Portugal -> Moçambique,604.65,65.7931,0.029,C1945,True,
8266,2024-11-26 13:00:00,Portugal -> Moçambique,946.22,68.1103,0.0263,C613,True,
8267,2024-03-15 17:00:00,Reino Unido -> Quénia,206.17,159.778,0.0111,C141,True,
8268,2024-08-03 19:00:00,Reino Unido -> Quénia,469.58,151.8885,0.0144,C2986,True,
8269,2024-08-28 22:00:00,Reino Unido -> Quénia,773.51,155.6035,0.0198,C1556,True,
8270,2024-05-07 08:00:00,Portugal -> Moçambique,960.94,65.2369,0.0429,C1488,False,
8271,2024-01-08 14:00:00,Portugal -> Moçambique,287.92,67.9917,0.0265,C2004,False,
8272,2024-03-17 07:00:00,EUA -> Brasil,260.62,5.0984,0.0208,C112,True,
8273,2024-02-09 14:00:00,Portugal -> Moçambique,92.49,66.2567,0.0312,C861,True,
8274,2024-01-18 11:00:00,Reino Unido -> Quénia,900.35,154.5476,0.0131,C1584,False,
8275,2024-09-21 00:00:00,EUA -> Brasil,435.67,5.3238,0.0239,C2070,True,0.028
8276,2024-12-11 01:00:00,Portugal -> Moçambique,320.47,69.1142,0.0263,C742,True,
8277,2024-06-07 14:00:00,EUA -> Brasil,804.72,5.3266,0.0347,C1714,True,
8278,2024-08-11 04:00:00,Reino Unido -> Quénia,557.8,158.3486,0.0193,C429,True,
8279,2024-02-29 00:00:00,Reino Unido -> Quénia,919.1,155.9674,0.0145,C1104,True,0.0149
8280,2024-05-19 18:00:00,EUA -> Brasil,739.96,5.2364,0.0192,C860,True,
8281,2024-06-16 07:00:00,Reino Unido -> Quénia,520.04,150.4011,0.012,C626,True,
8282,2024-02-11 17:00:00,Reino Unido -> Quénia,453.36,156.8226,0.0159,C199,True,
8283,2024-12-05 14:00:00,Reino Unido -> Quénia,681.11,151.7831,0.0198,C1862,True,
8284,2024-07-09 15:00:00,Portugal -> Moçambique,532.93,65.7159,0.0264,C2737,True,
8285,2024-03-15 18:00:00,EUA -> Brasil,248.35,5.2784,0.0347,C1314,True,
8286,2024-12-21 01:00:00,Portugal -> Moçambique,783.5,65.2399,0.0375,C1039,True,
8287,2024-07-13 00:00:00,EUA -> Brasil,737.33,5.2812,0.0249,C526,True,0.021
8288,2024-09-07 10:00:00,EUA -> Brasil,280.44,5.1561,0.024,C2605,False,
8289,2024-02-15 02:00:00,Portugal -> Moçambique,393.26,69.9642,0.026,C785,True,
8290,2024-05-25 13:00:00,Reino Unido -> Quénia,192.22,157.0589,0.0188,C2786,False,
8291,2024-01-09 19:00:00,EUA -> Brasil,360.6,5.0799,0.0156,C2669,True,
8292,2024-04-12 09:00:00,Portugal -> Moçambique,959.99,68.836,0.0331,C2405,True,
8293,2024-01-12 09:00:00,EUA -> Brasil,577.82,5.0904,0.0201,C233,True,
8294,2024-12-14 11:00:00,Reino Unido -> Quénia,408.66,153.4097,0.0116,C2872,True,
8295,2024-11-21 10:00:00,EUA -> Brasil,904.3,5.1002,0.0185,C2190,False,
8296,2024-12-12 07:00:00,Portugal -> Moçambique,603.18,68.5981,0.0296,C1244,True,
8297,2024-02-26 04:00:00,Reino Unido -> Quénia,962.56,156.2438,0.016,C1528,False,
8298,2024-04-21 08:00:00,Reino Unido -> Quénia,120.25,158.1155,0.0162,C311,True,
8299,2024-01-20 18:00:00,Reino Unido -> Quénia,194.16,156.366,0.014,C2213,True,
8300,2024-09-10 00:00:00,Reino Unido -> Quénia,97.41,156.081,0.0187,C369,True,0.0184
8301,2024-04-08 16:00:00,EUA -> Brasil,839.67,5.2317,0.0237,C1720,False,
8302,2024-01-04 12:00:00,Portugal -> Moçambique,746.66,69.2615,0.0351,C2743,True,
8303,2024-07-17 17:00:00,EUA -> Brasil,286.67,5.2806,0.0279,C361,True,
8304,2024-08-20 19:00:00,EUA -> Brasil,96.85,5.0386,0.0347,C519,True,
8305,2024-05-18 01:00:00,Portugal -> Moçambique,649.47,65.3667,0.0259,C1229,True,
8306,2024-09-18 13:00:00,Portugal -> Moçambique,481.04,65.7133,0.0306,C827,False,
8307,2024-09-21 05:00:00,Reino Unido -> Quénia,553.68,151.0743,0.0188,C1060,True,
8308,2024-08-18 13:00:00,Reino Unido -> Quénia,170.89,157.4192,0.0107,C347,False,
8309,2024-06-20 13:00:00,EUA -> Brasil,331.48,5.3102,0.027,C453,True,
8310,2024-06-26 18:00:00,Reino Unido -> Quénia,805.2,157.3772,0.0133,C2065,True,
8311,2024-05-29 02:00:00,Portugal -> Moçambique,360.58,65.2926,0.0337,C1914,True,
8312,2024-06-16 13:00:00,Portugal -> Moçambique,695.6,66.4053,0.0361,C2842,True,
8313,2024-08-19 08:00:00,Reino Unido -> Quénia,145.49,150.5578,0.0131,C161,True,
8314,2024-06-04 01:00:00,Portugal -> Moçambique,100.89,68.2639,0.045,C2305,True,
8315,2024-12-11 08:00:00,Reino Unido -> Quénia,308.38,159.8145,0.0184,C1265,True,
8316,2024-02-21 10:00:00,Portugal -> Moçambique,977.35,66.3398,0.0318,C184,True,
8317,2024-03-01 22:00:00,Reino Unido -> Quénia,218.23,158.5952,0.018,C695,True,
8318,2024-10-08 21:00:00,Portugal -> Moçambique,91.66,69.3063,0.0264,C2833,True,
8319,2024-12-04 12:00:00,EUA -> Brasil,846.68,5.4123,0.024,C252,True,
8320,2024-08-02 12:00:00,Reino Unido -> Quénia,646.72,150.392,0.0199,C267,False,
8321,2024-02-10 13:00:00,Portugal -> Moçambique,967.47,69.583,0.0406,C964,True,
8322,2024-03-14 23:00:00,Reino Unido -> Quénia,686.65,153.2204,0.0172,C1022,True,
8323,2024-07-15 22:00:00,Reino Unido -> Quénia,680.76,159.0994,0.015,C2911,True,
8324,2024-02-04 19:00:00,Reino Unido -> Quénia,176.56,159.3185,0.016,C2932,False,
8325,2024-01-08 22:00:00,Reino Unido -> Quénia,216.12,153.9863,0.0162,C607,True,
8326,2024-06-27 04:00:00,EUA -> Brasil,872.8,5.0748,0.0151,C1374,True,
8327,2024-10-15 16:00:00,Reino Unido -> Quénia,266.65,159.8135,0.0199,C1750,True,
8328,2024-05-18 09:00:00,Reino Unido -> Quénia,904.98,154.9455,0.018,C489,True,
8329,2024-05-01 10:00:00,Reino Unido -> Quénia,479.72,153.2591,0.017,C2067,False,
8330,2024-12-02 08:00:00,Reino Unido -> Quénia,881.81,156.9259,0.0197,C1573,False,
8331,2024-04-07 08:00:00,Reino Unido -> Quénia,191.95,150.3643,0.0127,C591,True,
8332,2024-12-04 10:00:00,EUA -> Brasil,736.71,5.2709,0.0244,C1956,False,
8333,2024-02-14 04:00:00,EUA -> Brasil,522.98,5.3561,0.0285,C1181,True,
8334,2024-04-26 13:00:00,EUA -> Brasil,356.64,5.1283,0.0335,C1538,True,
8335,2024-03-19 21:00:00,EUA -> Brasil,668.94,5.0973,0.0241,C515,True,
8336,2024-12-25 15:00:00,Portugal -> Moçambique,312.99,69.9509,0.0422,C2065,True,
8337,2024-09-20 22:00:00,Portugal -> Moçambique,236.71,67.1604,0.0371,C1214,True,
8338,2024-07-18 07:00:00,EUA -> Brasil,819.41,5.1144,0.0323,C130,True,
8339,2024-05-21 09:00:00,Portugal -> Moçambique,738.82,67.8319,0.0398,C18,False,
8340,2024-09-27 01:00:00,EUA -> Brasil,95.36,5.2569,0.0344,C2338,True,
8341,2024-01-10 20:00:00,Portugal -> Moçambique,459.56,68.778,0.0352,C571,True,
8342,2024-03-09 12:00:00,EUA -> Brasil,272.32,5.4684,0.0214,C878,True,
8343,2024-04-05 14:00:00,EUA -> Brasil,356.58,5.1536,0.0193,C2747,False,
8344,2024-02-13 21:00:00,Portugal -> Moçambique,96.99,65.798,0.026,C135,True,
8345,2024-05-26 15:00:00,EUA -> Brasil,376.58,5.232,0.0191,C1070,True,
8346,2024-03-16 17:00:00,Reino Unido -> Quénia,680.06,150.1102,0.0111,C220,True,
8347,2024-09-29 14:00:00,Portugal -> Moçambique,729.09,67.4975,0.0443,C1248,False,
8348,2024-08-14 13:00:00,EUA -> Brasil,818.36,5.007,0.0302,C1679,True,
8349,2024-10-11 18:00:00,Reino Unido -> Quénia,235.21,150.1805,0.0178,C2123,True,
8350,2024-10-14 16:00:00,EUA -> Brasil,643.02,5.3432,0.0275,C1110,True,
8351,2024-04-22 07:00:00,Reino Unido -> Quénia,499.27,150.4032,0.0192,C1899,False,
8352,2024-03-04 12:00:00,Portugal -> Moçambique,840.3,67.1573,0.0438,C899,True,
8353,2024-04-12 00:00:00,Portugal -> Moçambique,720.3,67.521,0.0294,C1529,True,0.0302
8354,2024-12-18 20:00:00,Portugal -> Moçambique,225.69,65.5722,0.0401,C222,True,
8355,2024-01-04 00:00:00,EUA -> Brasil,921.54,5.4992,0.0329,C244,True,0.0319
8356,2024-08-02 04:00:00,Portugal -> Moçambique,994.97,67.0234,0.0413,C508,True,
8357,2024-02-02 13:00:00,EUA -> Brasil,416.89,5.1296,0.0255,C1039,True,
8358,2024-02-11 07:00:00,Portugal -> Moçambique,900.82,68.8644,0.0382,C2571,True,
8359,2024-08-11 19:00:00,Portugal -> Moçambique,349.63,69.4348,0.0402,C633,False,
8360,2024-08-29 08:00:00,Reino Unido -> Quénia,572.13,159.8588,0.0122,C153,True,
8361,2024-04-07 19:00:00,Reino Unido -> Quénia,153.33,157.5125,0.0101,C928,False,
8362,2024-01-06 21:00:00,EUA -> Brasil,438.83,5.1571,0.0281,C2062,False,
8363,2024-08-24 14:00:00,Reino Unido -> Quénia,665.11,153.0723,0.0112,C2682,True,
8364,2024-06-09 09:00:00,Portugal -> Moçambique,804.98,66.7865,0.0388,C131,True,
8365,2024-12-24 04:00:00,Reino Unido -> Quénia,609.32,156.1648,0.013,C1538,True,
8366,2024-05-29 21:00:00,Portugal -> Moçambique,954.43,65.5291,0.0378,C1387,True,
8367,2024-01-04 19:00:00,EUA -> Brasil,748.51,5.0481,0.026,C858,False,
8368,2024-05-11 07:00:00,EUA -> Brasil,295.82,5.1641,0.0254,C501,True,
8369,2024-05-12 23:00:00,Reino Unido -> Quénia,816.03,152.6014,0.0161,C539,True,
8370,2024-09-10 19:00:00,Reino Unido -> Quénia,606.21,153.9793,0.0181,C681,True,
8371,2024-12-15 02:00:00,Reino Unido -> Quénia,795.04,157.5634,0.0197,C71,False,
8372,2024-02-03 16:00:00,Portugal -> Moçambique,869.93,69.417,0.0344,C2757,True,
8373,2024-05-03 13:00:00,Portugal -> Moçambique,886.46,69.7905,0.0339,C218,True,
8374,2024-01-15 11:00:00,EUA -> Brasil,475.87,5.0823,0.0285,C983,False,
8375,2024-02-17 07:00:00,Portugal -> Moçambique,583.34,67.6317,0.0268,C1393,True,
8376,2024-02-04 08:00:00,Portugal -> Moçambique,582.49,65.483,0.0368,C639,True,
8377,2024-09-30 01:00:00,EUA -> Brasil,547.4,5.1355,0.0205,C1671,True,
8378,2024-12-30 05:00:00,Portugal -> Moçambique,961.69,66.0366,0.0368,C626,True,
8379,2024-10-24 16:00:00,Portugal -> Moçambique,358.24,66.4491,0.034,C2320,True,
8380,2024-03-14 16:00:00,EUA -> Brasil,645.16,5.3949,0.0323,C1977,True,
8381,2024-03-24 10:00:00,Portugal -> Moçambique,678.64,68.3565,0.0325,C2711,True,
8382,2024-01-02 16:00:00,Portugal -> Moçambique,973.25,69.3883,0.0275,C2129,False,
8383,2024-10-02 06:00:00,Reino Unido -> Quénia,606.32,155.0289,0.0192,C912,False,
8384,2024-09-11 19:00:00,Reino Unido -> Quénia,497.57,155.4679,0.0109,C1740,True,
8385,2024-10-02 16:00:00,Portugal -> Moçambique,727.39,68.1051,0.04,C2336,True,
8386,2024-08-01 03:00:00,EUA -> Brasil,438.71,5.1554,0.0287,C22,True,
8387,2024-02-29 09:00:00,Portugal -> Moçambique,796.48,65.9613,0.0378,C2493,True,
8388,2024-05-04 01:00:00,Reino Unido -> Quénia,271.67,152.9555,0.0162,C1295,False,
8389,2024-04-13 17:00:00,Portugal -> Moçambique,835.87,65.6803,0.0392,C1526,True,
8390,2024-08-02 05:00:00,Reino Unido -> Quénia,582.87,159.8613,0.0171,C2663,True,
8391,2024-11-11 19:00:00,Reino Unido -> Quénia,926.93,155.7095,0.0115,C41,False,
8392,2024-07-15 18:00:00,Portugal -> Moçambique,540.2,67.5411,0.0292,C1644,True,
8393,2024-09-01 16:00:00,Portugal -> Moçambique,673.17,68.2368,0.0358,C1199,True,
8394,2024-06-26 13:00:00,Portugal -> Moçambique,149.66,65.3592,0.0442,C1858,False,
8395,2024-06-03 17:00:00,EUA -> Brasil,202.02,5.3275,0.0232,C845,True,
8396,2024-12-03 13:00:00,Portugal -> Moçambique,569.62,67.2105,0.0424,C18,False,
8397,2024-12-27 06:00:00,Reino Unido -> Quénia,236.14,150.0991,0.0154,C1643,True,
8398,2024-06-15 17:00:00,EUA -> Brasil,485.94,5.2149,0.0278,C283,True,
8399,2024-06-06 15:00:00,Reino Unido -> Quénia,905.97,153.5087,0.0131,C215,True,
8400,2024-11-29 13:00:00,EUA -> Brasil,722.77,5.3912,0.0322,C1078,False,
8401,2024-03-07 05:00:00,Reino Unido -> Quénia,529.02,156.2182,0.0183,C430,True,
8402,2024-08-21 01:00:00,EUA -> Brasil,628.91,5.3279,0.025,C1348,True,
8403,2024-04-07 13:00:00,Portugal -> Moçambique,971.61,68.3682,0.0267,C255,True,
8404,2024-04-17 15:00:00,Reino Unido -> Quénia,259.29,157.197,0.0108,C2356,True,
8405,2024-02-18 16:00:00,EUA -> Brasil,927.72,5.2297,0.0295,C1508,True,
8406,2024-10-12 19:00:00,Portugal -> Moçambique,418.63,66.1129,0.0433,C722,True,
8407,2024-09-08 04:00:00,EUA -> Brasil,881.74,5.3846,0.0258,C2279,False,
8408,2024-01-12 04:00:00,EUA -> Brasil,340.35,5.0537,0.0155,C2786,False,
8409,2024-06-02 23:00:00,EUA -> Brasil,613.69,5.1682,0.0289,C1111,False,
8410,2024-06-10 11:00:00,Reino Unido -> Quénia,269.01,150.4141,0.017,C284,True,
8411,2024-08-30 02:00:00,Reino Unido -> Quénia,452.89,153.8826,0.0188,C1995,False,
8412,2024-12-08 04:00:00,Reino Unido -> Quénia,706.67,154.2606,0.0178,C2191,False,
8413,2024-06-08 10:00:00,EUA -> Brasil,784.05,5.1594,0.0228,C1439,False,
8414,2024-09-07 22:00:00,EUA -> Brasil,455.8,5.1044,0.0316,C2498,True,
8415,2024-04-03 01:00:00,Portugal -> Moçambique,328.49,65.1345,0.0266,C2295,True,
8416,2024-10-15 15:00:00,Portugal -> Moçambique,78.08,66.1509,0.0341,C795,True,
8417,2024-03-13 07:00:00,EUA -> Brasil,975.85,5.2916,0.0166,C2365,True,
8418,2024-01-18 16:00:00,Reino Unido -> Quénia,593.18,158.2464,0.0167,C1647,True,
8419,2024-01-17 20:00:00,EUA -> Brasil,986.99,5.0214,0.0236,C1842,True,
8420,2024-03-10 10:00:00,Portugal -> Moçambique,85.88,69.7526,0.0269,C510,True,
8421,2024-12-09 19:00:00,Reino Unido -> Quénia,202.66,152.1888,0.0199,C2846,False,
8422,2024-10-16 14:00:00,Reino Unido -> Quénia,716.29,155.8206,0.0193,C1092,False,
8423,2024-07-27 02:00:00,EUA -> Brasil,99.26,5.4212,0.0191,C2371,True,
8424,2024-11-17 05:00:00,Reino Unido -> Quénia,407.23,154.0894,0.0185,C1672,True,
8425,2024-08-27 01:00:00,Reino Unido -> Quénia,361.13,150.0828,0.0131,C2473,True,
8426,2024-06-28 11:00:00,Portugal -> Moçambique,816.9,67.9089,0.0392,C551,True,
8427,2024-03-23 07:00:00,Reino Unido -> Quénia,578.34,151.645,0.0198,C977,True,
8428,2024-10-18 18:00:00,Portugal -> Moçambique,784.99,67.8692,0.0371,C462,True,
8429,2024-10-01 16:00:00,Reino Unido -> Quénia,402.49,152.5254,0.0103,C2397,True,
8430,2024-05-23 04:00:00,EUA -> Brasil,170.09,5.4067,0.0329,C1460,True,
8431,2024-02-18 18:00:00,Reino Unido -> Quénia,485.15,152.947,0.0182,C1661,True,
8432,2024-09-13 18:00:00,EUA -> Brasil,825.39,5.0833,0.027,C2785,True,
8433,2024-10-13 09:00:00,Portugal -> Moçambique,625.66,66.0103,0.0339,C710,True,
8434,2024-03-24 03:00:00,EUA -> Brasil,557.55,5.1013,0.0337,C1528,False,
8435,2024-03-04 02:00:00,Reino Unido -> Quénia,521.65,151.2844,0.0184,C909,True,
8436,2024-12-20 20:00:00,Reino Unido -> Quénia,810.39,151.8406,0.0141,C467,False,
8437,2024-03-04 08:00:00,Portugal -> Moçambique,938.94,69.5083,0.0357,C2671,True,
8438,2024-10-23 03:00:00,Portugal -> Moçambique,167.66,66.0494,0.0419,C1366,True,
8439,2024-01-26 07:00:00,EUA -> Brasil,623.14,5.3205,0.0344,C788,True,
8440,2024-09-29 05:00:00,Portugal -> Moçambique,253.28,68.5974,0.0292,C2192,True,
8441,2024-05-14 19:00:00,Reino Unido -> Quénia,699.02,152.571,0.0197,C2386,True,
8442,2024-04-11 17:00:00,Portugal -> Moçambique,860.09,69.7631,0.0347,C2061,True,
8443,2024-06-23 18:00:00,EUA -> Brasil,435.44,5.0791,0.0277,C1,True,
8444,2024-03-25 00:00:00,Reino Unido -> Quénia,197.83,152.9535,0.0186,C655,True,0.0157
8445,2024-10-16 04:00:00,Reino Unido -> Quénia,690.93,157.1405,0.0105,C581,True,
8446,2024-12-28 08:00:00,Portugal -> Moçambique,552.21,67.732,0.026,C2840,False,
8447,2024-10-17 09:00:00,EUA -> Brasil,623.82,5.4198,0.0211,C2179,True,
8448,2024-11-17 23:00:00,Portugal -> Moçambique,793.18,68.3279,0.0292,C2486,True,
8449,2024-11-09 00:00:00,Reino Unido -> Quénia,620.69,154.0488,0.0122,C2782,True,0.0172
8450,2024-07-20 04:00:00,EUA -> Brasil,900.58,5.2979,0.0332,C1825,True,
8451,2024-01-30 07:00:00,EUA -> Brasil,252.76,5.4894,0.0168,C1311,True,
8452,2024-03-25 12:00:00,Portugal -> Moçambique,346.88,67.0302,0.0362,C798,False,
8453,2024-10-14 13:00:00,EUA -> Brasil,367.57,5.2576,0.0273,C1846,True,
8454,2024-10-12 23:00:00,Reino Unido -> Quénia,875.08,152.6001,0.0178,C245,False,
8455,2024-08-08 07:00:00,Reino Unido -> Quénia,821.68,152.7335,0.0144,C2010,True,
8456,2024-02-12 01:00:00,Portugal -> Moçambique,989.7,68.6452,0.0366,C1669,False,
8457,2024-09-30 17:00:00,Portugal -> Moçambique,529.5,67.5012,0.0295,C1943,True,
8458,2024-03-11 19:00:00,Portugal -> Moçambique,109.96,69.9079,0.0352,C2913,True,
8459,2024-05-01 02:00:00,EUA -> Brasil,870.64,5.2746,0.023,C2946,True,
8460,2024-06-08 11:00:00,Reino Unido -> Quénia,846.44,159.1741,0.0103,C1052,False,
8461,2024-03-31 20:00:00,Portugal -> Moçambique,268.76,66.1909,0.0411,C1651,True,
8462,2024-03-06 23:00:00,Portugal -> Moçambique,92.49,65.4032,0.04,C343,True,
8463,2024-09-07 05:00:00,Reino Unido -> Quénia,868.07,157.0743,0.0149,C1369,False,
8464,2024-03-20 11:00:00,Reino Unido -> Quénia,897.57,153.5156,0.0148,C2923,True,
8465,2024-10-14 07:00:00,Portugal -> Moçambique,421.18,66.9928,0.0351,C1302,True,
8466,2024-01-22 20:00:00,Reino Unido -> Quénia,609.31,155.43,0.0165,C2137,True,
8467,2024-02-23 08:00:00,EUA -> Brasil,855.28,5.0224,0.0238,C1336,True,
